Year,Month,Day,Hour,Tair,Tdew,RelH,WndS,WndD,Pres
2016,10,8,21,15.4,9.8,69.0,25.0,180.0,1011.8
2016,10,8,22,14.8,9.7,71.0,23.0,180.0,1012.0
2016,10,8,23,14.8,9.7,71.0,27.0,190.0,1011.5
2016,10,9,0,14.9,11.5,80.0,29.0,190.0,1011.3
2016,10,9,1,15.2,12.4,83.0,33.0,190.0,1010.9
2016,10,9,2,15.5,13.2,86.0,25.0,190.0,1010.1
2016,10,9,3,16.0,13.5,85.0,31.0,200.0,1010.1
2016,10,9,4,15.9,13.8,87.0,23.0,200.0,1009.8
2016,10,9,5,16.3,14.3,88.0,17.0,210.0,1010.3
2016,10,9,6,16.0,14.4,90.0,21.0,190.0,1009.8
2016,10,9,7,16.2,14.6,90.0,17.0,200.0,1009.6
2016,10,9,8,16.7,15.1,90.0,18.0,200.0,1010.1
2016,10,9,9,16.8,15.3,91.0,19.0,200.0,1010.4
2016,10,9,10,17.3,15.5,89.0,14.0,220.0,1010.2
2016,10,9,11,16.6,15.5,93.0,7.0,240.0,1010.0
2016,10,9,12,16.3,15.2,93.0,9.0,250.0,1010.2
2016,10,9,13,14.9,14.0,94.0,21.0,320.0,1010.4
2016,10,9,14,13.1,12.2,94.0,17.0,340.0,1011.0
2016,10,9,15,12.3,11.1,92.0,14.0,340.0,1011.0
2016,10,9,16,11.7,9.5,86.0,12.0,10.0,1011.5
2016,10,9,17,11.0,9.3,89.0,14.0,360.0,1011.4
2016,10,9,18,10.8,8.2,84.0,11.0,360.0,1012.3
2016,10,9,19,10.5,7.2,80.0,18.0,10.0,1012.6
2016,10,9,20,10.2,6.8,79.0,16.0,20.0,1012.5
2016,10,9,21,10.5,6.7,77.0,17.0,30.0,1012.0
2016,10,9,22,10.4,7.3,81.0,18.0,30.0,1011.4
2016,10,9,23,9.7,8.3,91.0,15.0,50.0,1010.8
2016,10,10,0,9.6,8.7,94.0,22.0,50.0,1010.4
2016,10,10,1,9.2,8.5,95.0,30.0,40.0,1008.5
2016,10,10,2,9.3,8.4,94.0,30.0,40.0,1007.0
2016,10,10,3,8.9,8.0,94.0,29.0,20.0,1005.0
2016,10,10,4,9.0,7.9,93.0,43.0,30.0,1004.5
2016,10,10,5,9.2,8.5,95.0,39.0,20.0,1003.3
2016,10,10,6,9.1,8.2,94.0,35.0,20.0,1002.8
2016,10,10,7,9.6,8.7,94.0,35.0,10.0,1002.2
2016,10,10,8,9.6,8.5,93.0,33.0,10.0,1001.9
2016,10,10,9,9.6,8.7,94.0,43.0,10.0,1001.3
2016,10,10,10,9.0,7.9,93.0,56.0,20.0,1000.5
2016,10,10,11,9.4,8.5,94.0,47.0,20.0,1000.2
2016,10,10,12,9.6,8.5,93.0,45.0,10.0,998.5
2016,10,10,13,9.8,8.7,93.0,61.0,20.0,997.2
2016,10,10,14,9.5,8.3,92.0,60.0,10.0,997.5
2016,10,10,15,9.4,8.3,93.0,52.0,10.0,998.5
2016,10,10,16,8.9,7.8,93.0,40.0,360.0,999.6
2016,10,10,17,8.5,7.4,93.0,45.0,360.0,999.9
2016,10,10,18,8.0,6.8,92.0,51.0,360.0,1000.9
2016,10,10,19,7.8,6.1,89.0,55.0,360.0,1002.6
2016,10,10,20,7.4,6.0,91.0,41.0,350.0,1004.0
2016,10,10,21,7.2,5.7,90.0,46.0,350.0,1005.4
2016,10,10,22,7.4,4.9,84.0,46.0,350.0,1007.2
2016,10,10,23,7.7,4.1,78.0,32.0,350.0,1008.4
2016,10,11,0,7.6,3.5,75.0,34.0,350.0,1009.5
2016,10,11,1,7.2,3.1,75.0,35.0,340.0,1011.0
2016,10,11,2,7.0,2.7,74.0,23.0,340.0,1012.4
2016,10,11,3,6.8,2.1,72.0,28.0,340.0,1013.5
2016,10,11,4,6.5,1.6,71.0,22.0,360.0,1015.0
2016,10,11,5,6.4,1.5,71.0,22.0,350.0,1016.0
2016,10,11,6,6.4,1.1,69.0,23.0,350.0,1017.0
2016,10,11,7,6.3,1.1,69.0,22.0,350.0,1018.0
2016,10,11,8,6.8,1.1,67.0,20.0,340.0,1018.9
2016,10,11,9,7.6,1.0,63.0,27.0,350.0,1019.7
2016,10,11,10,7.9,1.3,63.0,23.0,340.0,1021.1
2016,10,11,11,8.9,1.6,60.0,23.0,10.0,1021.1
2016,10,11,12,8.8,1.5,60.0,18.0,360.0,1021.4
2016,10,11,13,9.4,2.5,62.0,15.0,340.0,1021.6
2016,10,11,14,9.5,2.4,61.0,14.0,330.0,1021.5
2016,10,11,15,9.2,2.8,64.0,14.0,330.0,1021.5
2016,10,11,16,9.1,2.5,63.0,8.0,10.0,1021.7
2016,10,11,17,8.2,2.5,67.0,4.0,30.0,1022.3
2016,10,11,18,5.5,2.2,79.0,3.0,360.0,1022.4
2016,10,11,19,6.2,3.7,84.0,6.0,170.0,1022.8
2016,10,11,20,3.9,1.5,84.0,4.0,150.0,1023.1
2016,10,11,21,5.5,3.5,87.0,7.0,140.0,1023.0
2016,10,11,22,5.0,3.2,88.0,6.0,140.0,1023.3
2016,10,11,23,5.7,4.2,90.0,11.0,190.0,1023.3
2016,10,12,0,7.7,4.7,81.0,14.0,200.0,1023.2
2016,10,12,1,8.5,6.1,85.0,12.0,200.0,1023.2
2016,10,12,2,8.4,6.7,89.0,13.0,210.0,1023.0
2016,10,12,3,8.4,6.9,90.0,9.0,220.0,1022.8
2016,10,12,4,8.2,6.8,91.0,9.0,210.0,1022.8
2016,10,12,5,8.3,7.1,92.0,11.0,210.0,1023.0
2016,10,12,6,8.0,7.1,94.0,10.0,210.0,1023.1
2016,10,12,7,7.7,6.8,94.0,11.0,190.0,1023.3
2016,10,12,8,10.8,9.4,91.0,12.0,200.0,1023.7
2016,10,12,9,12.6,9.5,81.0,16.0,190.0,1023.9
2016,10,12,10,13.7,9.0,73.0,18.0,200.0,1023.8
2016,10,12,11,14.5,8.3,66.0,18.0,210.0,1023.4
2016,10,12,12,15.3,8.4,63.0,17.0,190.0,1022.9
2016,10,12,13,15.7,7.8,59.0,21.0,200.0,1022.6
2016,10,12,14,15.9,7.0,55.0,16.0,200.0,1022.4
2016,10,12,15,15.5,7.8,60.0,18.0,180.0,1021.9
2016,10,12,16,15.4,7.8,60.0,20.0,200.0,1021.8
2016,10,12,17,14.6,7.0,60.0,17.0,200.0,1021.6
2016,10,12,18,12.9,6.8,66.0,14.0,190.0,1021.4
2016,10,12,19,11.7,9.1,84.0,14.0,180.0,1021.3
2016,10,12,20,12.5,8.8,78.0,17.0,190.0,1021.0
2016,10,12,21,12.4,9.4,82.0,16.0,190.0,1020.9
2016,10,12,22,11.6,9.4,86.0,17.0,190.0,1020.6
2016,10,12,23,11.6,9.5,87.0,16.0,190.0,1020.5
2016,10,13,0,10.8,8.7,87.0,13.0,190.0,1020.3
2016,10,13,1,9.9,8.2,89.0,7.0,200.0,1020.2
2016,10,13,2,9.8,8.4,91.0,14.0,200.0,1019.3
2016,10,13,3,9.5,8.1,91.0,16.0,190.0,1018.5
2016,10,13,4,9.4,8.2,92.0,17.0,190.0,1018.3
2016,10,13,5,8.8,7.7,93.0,17.0,190.0,1018.2
2016,10,13,6,9.9,8.5,91.0,14.0,180.0,1017.8
2016,10,13,7,10.2,9.0,92.0,19.0,190.0,1017.5
2016,10,13,8,11.8,9.4,85.0,20.0,180.0,1017.4
2016,10,13,9,12.9,9.4,79.0,21.0,190.0,1017.0
2016,10,13,10,13.8,9.9,77.0,20.0,190.0,1016.2
2016,10,13,11,14.2,10.7,79.0,23.0,170.0,1015.5
2016,10,13,12,15.5,11.9,79.0,29.0,190.0,1014.5
2016,10,13,13,17.1,12.1,72.0,29.0,200.0,1013.4
2016,10,13,14,17.7,12.4,71.0,27.0,190.0,1012.6
2016,10,13,15,17.8,11.9,68.0,24.0,180.0,1011.4
2016,10,13,16,17.2,12.0,71.0,21.0,170.0,1011.0
2016,10,13,17,16.5,12.1,75.0,21.0,170.0,1010.8
2016,10,13,18,15.8,12.4,80.0,24.0,170.0,1010.6
2016,10,13,19,15.4,12.9,85.0,25.0,170.0,1010.4
2016,10,13,20,15.1,13.2,88.0,25.0,180.0,1010.0
2016,10,13,21,15.0,13.6,91.0,26.0,190.0,1010.1
2016,10,13,22,15.1,13.8,92.0,14.0,210.0,1010.0
2016,10,13,23,14.5,13.6,94.0,8.0,190.0,1009.4
2016,10,14,0,14.2,13.6,96.0,13.0,170.0,1008.5
2016,10,14,1,14.0,13.5,97.0,14.0,160.0,1007.9
2016,10,14,2,13.8,13.3,97.0,12.0,160.0,1007.2
2016,10,14,3,13.7,13.1,96.0,12.0,190.0,1007.0
2016,10,14,4,13.9,13.3,96.0,10.0,180.0,1007.1
2016,10,14,5,14.0,13.1,94.0,9.0,230.0,1007.3
2016,10,14,6,13.9,13.0,94.0,12.0,250.0,1007.8
2016,10,14,7,13.4,12.3,93.0,10.0,270.0,1008.3
2016,10,14,8,9.5,8.4,93.0,22.0,320.0,1010.0
2016,10,14,9,8.6,6.4,86.0,32.0,320.0,1011.2
2016,10,14,10,8.8,5.6,80.0,23.0,310.0,1012.2
2016,10,14,11,8.6,4.4,75.0,24.0,330.0,1013.4
2016,10,14,12,8.7,4.2,73.0,25.0,320.0,1013.5
2016,10,14,13,8.6,3.1,68.0,30.0,330.0,1014.0
2016,10,14,14,9.3,2.9,64.0,28.0,320.0,1014.5
2016,10,14,15,8.9,2.0,62.0,29.0,330.0,1015.0
2016,10,14,16,7.9,1.1,62.0,19.0,350.0,1016.0
2016,10,14,17,7.3,0.5,62.0,15.0,340.0,1016.6
2016,10,14,18,7.2,0.7,63.0,14.0,330.0,1016.9
2016,10,14,19,7.3,-0.2,59.0,18.0,330.0,1017.7
2016,10,14,20,7.8,-0.4,56.0,18.0,350.0,1018.2
2016,10,14,21,7.2,0.9,64.0,16.0,350.0,1019.0
2016,10,14,22,7.3,-0.4,58.0,14.0,360.0,1019.3
2016,10,14,23,7.0,-0.9,57.0,21.0,10.0,1019.4
2016,10,15,0,6.6,-0.6,60.0,13.0,340.0,1019.1
2016,10,15,1,6.8,0.3,63.0,14.0,360.0,1019.2
2016,10,15,2,6.7,-1.2,57.0,13.0,360.0,1019.3
2016,10,15,3,6.9,0.8,65.0,12.0,360.0,1019.9
2016,10,15,4,6.7,1.6,70.0,12.0,360.0,1020.4
2016,10,15,5,6.7,0.2,63.0,13.0,360.0,1020.9
2016,10,15,6,6.5,-0.5,61.0,11.0,350.0,1021.2
2016,10,15,7,6.9,0.8,65.0,13.0,10.0,1021.5
2016,10,15,8,7.8,1.2,63.0,21.0,30.0,1022.1
2016,10,15,9,8.5,0.7,58.0,17.0,10.0,1022.8
2016,10,15,10,9.2,0.4,54.0,17.0,360.0,1023.4
2016,10,15,11,9.3,0.5,54.0,21.0,10.0,1023.8
2016,10,15,12,9.2,-0.1,52.0,24.0,10.0,1023.8
2016,10,15,13,9.4,0.3,53.0,25.0,30.0,1023.1
2016,10,15,14,9.0,1.0,57.0,19.0,40.0,1022.7
2016,10,15,15,8.7,0.2,55.0,19.0,50.0,1022.1
2016,10,15,16,8.1,0.4,58.0,17.0,30.0,1022.1
2016,10,15,17,5.9,-0.4,64.0,7.0,20.0,1021.9
2016,10,15,18,3.1,-0.5,77.0,4.0,360.0,1022.0
2016,10,15,19,1.9,-0.2,86.0,4.0,330.0,1022.2
2016,10,15,20,1.8,0.0,88.0,1.0,360.0,1022.0
2016,10,15,21,0.8,-0.7,90.0,1.0,0.0,1021.8
2016,10,15,22,-0.3,-1.6,91.0,2.0,360.0,1021.4
2016,10,15,23,0.0,-1.1,92.0,5.0,190.0,1021.0
2016,10,16,0,-0.1,-1.1,93.0,3.0,180.0,1020.2
2016,10,16,1,0.1,-1.4,90.0,2.0,360.0,1020.0
2016,10,16,2,-0.2,-1.2,93.0,1.0,0.0,1019.4
2016,10,16,3,-0.5,-1.4,94.0,1.0,360.0,1018.4
2016,10,16,4,0.9,0.2,95.0,5.0,130.0,1017.7
2016,10,16,5,0.4,-0.3,95.0,4.0,120.0,1017.3
2016,10,16,6,2.4,1.7,95.0,8.0,160.0,1016.9
2016,10,16,7,4.0,2.5,90.0,9.0,210.0,1016.7
2016,10,16,8,6.9,3.4,78.0,12.0,200.0,1016.3
2016,10,16,9,9.3,4.1,70.0,17.0,210.0,1015.8
2016,10,16,10,10.3,4.1,65.0,23.0,210.0,1014.6
2016,10,16,11,11.0,3.8,61.0,22.0,210.0,1013.6
2016,10,16,12,11.1,4.1,62.0,31.0,200.0,1012.1
2016,10,16,13,12.2,3.2,54.0,30.0,200.0,1010.4
2016,10,16,14,12.7,2.6,50.0,36.0,190.0,1008.4
2016,10,16,15,13.8,1.8,44.0,38.0,200.0,1007.5
2016,10,16,16,13.6,3.4,50.0,22.0,220.0,1007.4
2016,10,16,17,12.9,4.1,55.0,23.0,220.0,1006.2
2016,10,16,18,11.7,5.4,65.0,22.0,220.0,1005.3
2016,10,16,19,12.3,6.2,66.0,30.0,210.0,1004.8
2016,10,16,20,12.1,8.0,76.0,25.0,220.0,1004.3
2016,10,16,21,12.5,7.8,73.0,30.0,220.0,1003.5
2016,10,16,22,12.6,8.5,76.0,30.0,220.0,1003.1
2016,10,16,23,12.6,9.3,80.0,22.0,220.0,1002.7
2016,10,17,0,12.3,9.9,85.0,19.0,220.0,1001.6
2016,10,17,1,12.2,10.3,88.0,17.0,220.0,1001.2
2016,10,17,2,12.0,11.1,94.0,14.0,230.0,1000.7
2016,10,17,3,12.2,11.4,95.0,10.0,260.0,1000.2
2016,10,17,4,12.8,11.9,94.0,11.0,270.0,999.9
2016,10,17,5,12.6,11.5,93.0,11.0,260.0,1000.0
2016,10,17,6,12.5,11.6,94.0,10.0,270.0,1000.3
2016,10,17,7,12.7,11.8,94.0,9.0,280.0,1000.3
2016,10,17,8,12.7,11.6,93.0,15.0,310.0,1000.7
2016,10,17,9,13.9,11.3,84.0,16.0,300.0,1001.1
2016,10,17,10,15.0,11.8,81.0,18.0,290.0,1001.2
2016,10,17,11,16.1,9.6,65.0,23.0,330.0,1000.8
2016,10,17,12,15.6,8.4,62.0,22.0,320.0,1000.4
2016,10,17,13,15.0,8.5,65.0,22.0,330.0,1000.9
2016,10,17,14,13.6,9.1,74.0,16.0,330.0,1001.3
2016,10,17,15,11.6,7.2,74.0,18.0,340.0,1002.0
2016,10,17,16,12.2,7.1,71.0,18.0,350.0,1001.9
2016,10,17,17,10.3,6.7,78.0,9.0,330.0,1002.5
2016,10,17,18,9.9,6.3,78.0,12.0,350.0,1003.6
2016,10,17,19,9.4,5.4,76.0,10.0,340.0,1004.3
2016,10,17,20,9.1,5.9,80.0,7.0,320.0,1004.8
2016,10,17,21,9.5,6.1,79.0,9.0,280.0,1005.5
2016,10,17,22,9.5,5.7,77.0,7.0,290.0,1005.6
2016,10,17,23,8.6,5.0,78.0,12.0,280.0,1005.8
2016,10,18,0,10.0,6.9,81.0,9.0,330.0,1006.5
2016,10,18,1,9.5,5.1,74.0,10.0,350.0,1007.1
2016,10,18,2,9.3,4.7,73.0,9.0,330.0,1007.8
2016,10,18,3,9.2,4.2,71.0,8.0,350.0,1008.5
2016,10,18,4,7.9,4.1,77.0,8.0,340.0,1009.2
2016,10,18,5,7.8,4.2,78.0,13.0,360.0,1009.9
2016,10,18,6,8.7,5.1,78.0,13.0,350.0,1010.2
2016,10,18,7,8.3,4.9,79.0,13.0,10.0,1010.8
2016,10,18,8,8.7,5.6,81.0,14.0,20.0,1011.5
2016,10,18,9,9.2,6.1,81.0,8.0,360.0,1013.2
2016,10,18,10,9.5,6.2,80.0,4.0,30.0,1013.6
2016,10,18,11,10.0,7.1,82.0,5.0,260.0,1013.7
2016,10,18,12,10.7,7.2,79.0,5.0,140.0,1013.0
2016,10,18,13,9.4,8.2,92.0,15.0,90.0,1012.9
2016,10,18,14,9.2,8.1,93.0,10.0,90.0,1013.0
2016,10,18,15,9.3,7.9,91.0,17.0,120.0,1012.4
2016,10,18,16,9.2,7.7,90.0,13.0,130.0,1012.1
2016,10,18,17,9.2,6.7,84.0,17.0,120.0,1011.9
2016,10,18,18,8.8,6.4,85.0,18.0,120.0,1011.1
2016,10,18,19,8.9,6.7,86.0,17.0,130.0,1011.0
2016,10,18,20,9.4,7.0,85.0,23.0,140.0,1009.7
2016,10,18,21,11.0,6.4,73.0,36.0,160.0,1008.1
2016,10,18,22,10.8,6.6,75.0,36.0,160.0,1007.1
2016,10,18,23,11.2,7.4,77.0,37.0,160.0,1006.1
2016,10,19,0,12.0,8.7,80.0,44.0,170.0,1004.7
2016,10,19,1,12.8,9.8,82.0,40.0,170.0,1003.6
2016,10,19,2,13.4,11.0,85.0,38.0,180.0,1002.2
2016,10,19,3,14.3,12.4,88.0,41.0,190.0,1001.1
2016,10,19,4,14.9,13.5,91.0,36.0,190.0,1000.1
2016,10,19,5,14.8,13.9,94.0,25.0,190.0,999.6
2016,10,19,6,15.9,14.8,93.0,27.0,200.0,998.7
2016,10,19,7,16.5,15.2,92.0,23.0,220.0,999.3
2016,10,19,8,17.0,15.4,90.0,24.0,230.0,999.5
2016,10,19,9,17.4,15.4,88.0,22.0,240.0,999.6
2016,10,19,10,17.4,15.2,87.0,28.0,240.0,999.8
2016,10,19,11,18.3,15.0,81.0,28.0,240.0,999.9
2016,10,19,12,19.1,15.2,78.0,19.0,250.0,1000.2
2016,10,19,13,19.2,14.5,74.0,26.0,240.0,1000.1
2016,10,19,14,19.3,14.2,72.0,23.0,250.0,1000.5
2016,10,19,15,19.8,13.6,67.0,12.0,260.0,1000.9
2016,10,19,16,18.8,12.9,68.0,11.0,250.0,1001.5
2016,10,19,17,17.1,9.6,61.0,11.0,300.0,1002.5
2016,10,19,18,15.7,9.2,65.0,12.0,280.0,1003.9
2016,10,19,19,15.0,8.1,63.0,22.0,290.0,1005.1
2016,10,19,20,14.1,7.5,64.0,21.0,290.0,1006.0
2016,10,19,21,12.8,7.5,70.0,13.0,280.0,1007.5
2016,10,19,22,12.0,7.0,71.0,14.0,300.0,1009.0
2016,10,19,23,10.7,6.5,75.0,8.0,310.0,1009.8
2016,10,20,0,10.3,2.4,58.0,18.0,290.0,1010.8
2016,10,20,1,9.2,2.6,63.0,11.0,290.0,1011.6
2016,10,20,2,7.8,2.7,70.0,10.0,280.0,1012.4
2016,10,20,3,7.9,2.8,70.0,12.0,290.0,1013.2
2016,10,20,4,7.0,2.5,73.0,10.0,270.0,1014.4
2016,10,20,5,6.7,3.0,77.0,14.0,280.0,1015.3
2016,10,20,6,7.2,3.1,75.0,13.0,280.0,1016.0
2016,10,20,7,7.4,3.3,75.0,10.0,290.0,1016.8
2016,10,20,8,8.8,4.1,72.0,17.0,300.0,1017.6
2016,10,20,9,10.4,4.6,67.0,18.0,300.0,1018.4
2016,10,20,10,11.2,4.9,65.0,21.0,310.0,1019.5
2016,10,20,11,11.5,4.5,62.0,17.0,330.0,1019.4
2016,10,20,12,11.1,3.9,61.0,12.0,320.0,1020.0
2016,10,20,13,11.6,4.8,63.0,17.0,20.0,1019.9
2016,10,20,14,11.4,4.2,61.0,8.0,10.0,1020.4
2016,10,20,15,11.2,4.5,63.0,9.0,20.0,1020.8
2016,10,20,16,10.2,5.2,71.0,10.0,60.0,1021.0
2016,10,20,17,9.6,5.6,76.0,7.0,70.0,1021.7
2016,10,20,18,8.9,5.5,79.0,9.0,40.0,1022.8
2016,10,20,19,8.7,5.1,78.0,8.0,90.0,1023.0
2016,10,20,20,8.7,4.9,77.0,12.0,110.0,1022.3
2016,10,20,21,8.4,4.8,78.0,12.0,110.0,1022.6
2016,10,20,22,8.1,5.2,82.0,7.0,80.0,1022.8
2016,10,20,23,8.4,5.7,83.0,15.0,90.0,1022.2
2016,10,21,0,8.2,5.3,82.0,10.0,100.0,1021.9
2016,10,21,1,8.2,5.5,83.0,8.0,110.0,1021.7
2016,10,21,2,8.3,5.9,85.0,10.0,110.0,1021.0
2016,10,21,3,8.6,5.5,81.0,11.0,120.0,1020.8
2016,10,21,4,8.8,5.2,78.0,12.0,130.0,1020.5
2016,10,21,5,8.8,6.4,85.0,12.0,120.0,1020.3
2016,10,21,6,9.0,7.3,89.0,15.0,130.0,1019.3
2016,10,21,7,9.5,7.8,89.0,20.0,130.0,1018.4
2016,10,21,8,10.5,7.4,81.0,20.0,140.0,1017.8
2016,10,21,9,11.2,7.2,76.0,30.0,140.0,1016.9
2016,10,21,10,12.2,7.5,73.0,36.0,140.0,1015.8
2016,10,21,11,12.1,7.8,75.0,30.0,150.0,1014.3
2016,10,21,12,10.8,9.6,92.0,27.0,140.0,1013.5
2016,10,21,13,11.0,9.6,91.0,27.0,140.0,1012.7
2016,10,21,14,11.2,9.6,90.0,25.0,150.0,1012.0
2016,10,21,15,12.4,10.3,87.0,30.0,160.0,1011.1
2016,10,21,16,12.6,10.5,87.0,30.0,160.0,1010.7
2016,10,21,17,12.8,10.7,87.0,22.0,160.0,1010.4
2016,10,21,18,12.9,11.2,89.0,21.0,160.0,1009.8
2016,10,21,19,13.2,11.8,91.0,14.0,140.0,1009.3
2016,10,21,20,13.6,12.3,92.0,17.0,140.0,1008.3
2016,10,21,21,14.2,13.3,94.0,20.0,140.0,1007.9
2016,10,21,22,14.4,13.6,95.0,20.0,150.0,1007.0
2016,10,21,23,14.1,13.5,96.0,19.0,130.0,1005.7
2016,10,22,0,14.0,13.5,97.0,18.0,130.0,1004.7
2016,10,22,1,14.4,14.1,98.0,11.0,120.0,1003.3
2016,10,22,2,15.7,15.4,98.0,21.0,130.0,1002.1
2016,10,22,3,16.4,16.1,98.0,25.0,150.0,1001.0
2016,10,22,4,15.8,14.9,94.0,18.0,130.0,1000.3
2016,10,22,5,15.8,14.9,94.0,20.0,100.0,997.8
2016,10,22,6,15.8,15.2,96.0,30.0,90.0,996.2
2016,10,22,7,15.6,15.0,96.0,27.0,110.0,993.8
2016,10,22,8,15.9,15.3,96.0,26.0,120.0,992.6
2016,10,22,9,16.7,16.1,96.0,33.0,130.0,991.3
2016,10,22,10,16.7,15.9,95.0,27.0,140.0,990.4
2016,10,22,11,16.9,15.9,94.0,25.0,140.0,989.7
2016,10,22,12,17.2,16.4,95.0,19.0,150.0,988.7
2016,10,22,13,19.1,18.1,94.0,21.0,150.0,987.4
2016,10,22,14,20.2,19.1,93.0,18.0,140.0,986.8
2016,10,22,15,20.4,18.9,91.0,17.0,170.0,986.1
2016,10,22,16,20.3,19.2,93.0,14.0,140.0,984.9
2016,10,22,17,20.3,19.5,95.0,12.0,130.0,984.0
2016,10,22,18,19.7,19.2,97.0,7.0,130.0,983.4
2016,10,22,19,19.4,19.1,98.0,29.0,100.0,978.6
2016,10,22,20,19.2,18.6,96.0,18.0,210.0,984.0
2016,10,22,21,18.9,18.3,96.0,13.0,230.0,985.1
2016,10,22,22,18.0,17.0,94.0,15.0,200.0,985.5
2016,10,22,23,18.1,17.1,94.0,24.0,200.0,986.2
2016,10,23,0,17.2,15.6,90.0,23.0,190.0,986.4
2016,10,23,1,16.3,13.6,84.0,21.0,190.0,986.7
2016,10,23,2,15.5,12.8,84.0,34.0,190.0,987.4
2016,10,23,3,14.4,10.8,79.0,24.0,190.0,987.8
2016,10,23,4,14.2,10.3,77.0,33.0,190.0,987.0
2016,10,23,5,13.8,9.3,74.0,39.0,200.0,987.2
2016,10,23,6,13.2,8.3,72.0,48.0,200.0,987.3
2016,10,23,7,11.7,7.1,73.0,39.0,190.0,988.3
2016,10,23,8,11.5,6.1,69.0,44.0,200.0,988.2
2016,10,23,9,11.9,4.9,62.0,48.0,200.0,987.9
2016,10,23,10,12.1,4.9,61.0,45.0,190.0,987.8
2016,10,23,11,12.3,4.3,58.0,52.0,200.0,987.0
2016,10,23,12,13.0,4.5,56.0,52.0,200.0,986.6
2016,10,23,13,12.7,4.0,55.0,44.0,200.0,986.2
2016,10,23,14,11.2,4.7,64.0,42.0,210.0,986.3
2016,10,23,15,9.1,4.9,75.0,38.0,220.0,986.8
2016,10,23,16,8.3,5.1,80.0,31.0,210.0,987.5
2016,10,23,17,8.6,3.1,68.0,33.0,230.0,987.5
2016,10,23,18,8.2,2.7,68.0,37.0,220.0,988.4
2016,10,23,19,7.1,3.0,75.0,24.0,230.0,989.3
2016,10,23,20,7.1,0.8,64.0,23.0,240.0,989.3
2016,10,23,21,6.7,0.8,66.0,21.0,240.0,989.3
2016,10,23,22,6.4,0.5,66.0,27.0,240.0,989.3
2016,10,23,23,6.2,-0.1,64.0,24.0,250.0,989.4
2016,10,24,0,6.3,-0.2,63.0,28.0,250.0,989.4
2016,10,24,1,6.1,-0.6,62.0,31.0,250.0,989.7
2016,10,24,2,5.5,-0.6,65.0,27.0,250.0,990.3
2016,10,24,3,5.8,-1.4,60.0,30.0,250.0,990.8
2016,10,24,4,5.1,-1.4,63.0,31.0,260.0,991.4
2016,10,24,5,5.7,-0.6,64.0,28.0,250.0,991.8
2016,10,24,6,6.0,-0.9,61.0,31.0,250.0,992.3
2016,10,24,7,6.6,-1.1,58.0,28.0,250.0,993.6
2016,10,24,8,7.1,-1.6,54.0,35.0,250.0,994.4
2016,10,24,9,7.4,-0.5,57.0,30.0,240.0,994.9
2016,10,24,10,7.8,-0.9,54.0,38.0,250.0,995.3
2016,10,24,11,8.7,-0.1,54.0,23.0,250.0,995.0
2016,10,24,12,8.7,-0.3,53.0,26.0,240.0,994.6
2016,10,24,13,10.5,0.8,51.0,26.0,230.0,994.3
2016,10,24,14,10.9,0.1,47.0,27.0,250.0,994.1
2016,10,24,15,10.1,0.5,51.0,18.0,230.0,994.1
2016,10,24,16,6.0,2.8,80.0,16.0,290.0,995.4
2016,10,24,17,5.5,2.2,79.0,23.0,260.0,996.4
2016,10,24,18,5.6,-0.2,66.0,20.0,250.0,996.7
2016,10,24,19,4.9,-0.7,67.0,16.0,250.0,997.2
2016,10,24,20,4.7,-0.7,68.0,15.0,250.0,997.6
2016,10,24,21,5.2,-1.3,63.0,16.0,250.0,998.0
2016,10,24,22,4.9,-1.8,62.0,16.0,250.0,998.4
2016,10,24,23,4.8,-1.6,63.0,15.0,250.0,998.8
2016,10,25,0,5.0,-1.7,62.0,14.0,240.0,999.1
2016,10,25,1,4.8,-1.4,64.0,17.0,250.0,999.3
2016,10,25,2,3.7,-1.5,69.0,18.0,250.0,999.4
2016,10,25,3,3.3,-1.5,71.0,16.0,250.0,999.3
2016,10,25,4,3.1,-1.7,71.0,17.0,240.0,999.7
2016,10,25,5,2.6,-1.6,74.0,13.0,240.0,999.9
2016,10,25,6,2.2,-1.1,79.0,13.0,240.0,1000.3
2016,10,25,7,2.1,-0.8,81.0,12.0,250.0,1001.0
2016,10,25,8,2.7,-0.1,82.0,18.0,240.0,1001.7
2016,10,25,9,3.9,0.2,77.0,18.0,250.0,1002.0
2016,10,25,10,4.7,0.3,73.0,17.0,240.0,1002.1
2016,10,25,11,5.4,-0.2,67.0,20.0,230.0,1002.2
2016,10,25,12,5.4,0.0,68.0,19.0,240.0,1002.4
2016,10,25,13,5.5,0.5,70.0,12.0,260.0,1002.9
2016,10,25,14,5.6,0.2,68.0,17.0,240.0,1003.2
2016,10,25,15,5.5,0.9,72.0,14.0,270.0,1003.6
2016,10,25,16,5.0,1.7,79.0,11.0,280.0,1004.1
2016,10,25,17,4.5,1.9,83.0,10.0,280.0,1004.6
2016,10,25,18,4.4,2.3,86.0,10.0,280.0,1005.5
2016,10,25,19,4.2,2.7,90.0,8.0,260.0,1006.0
2016,10,25,20,4.0,2.8,92.0,8.0,250.0,1006.3
2016,10,25,21,3.3,2.3,93.0,7.0,250.0,1006.8
2016,10,25,22,2.3,1.4,94.0,4.0,240.0,1007.4
2016,10,25,23,1.3,0.4,94.0,4.0,260.0,1007.7
